# Conjunto de retos de factorizacio'n.
# Cada linea describe un reto con la siguiente estructura:
# t, n.
# donde,
# 	 t <entero>: Taman~o del problema (en bits)
# 	 n <entero>: nu'mero a factorizar
#
024, 4528159
024, 8444837
024, 15405953
024, 9298343
024, 10799753
024, 4884091
024, 11736911
024, 12057959
024, 8210581
024, 12109261
024, 10588507
024, 10037581
024, 11266543
024, 9588751
024, 10648039
024, 7879451
024, 10493761
024, 7746371
024, 11088787
024, 12867653
024, 13442203
024, 9471271
024, 5973109
024, 5133019
024, 8187061
024, 5726167
024, 11429437
024, 7331239
024, 7556953
024, 13373249
024, 12642241
024, 8984383
024, 10380899
024, 7267541
024, 4725187
024, 8090501
024, 9156041
024, 10962533
024, 8757583
024, 13933993
024, 11687257
024, 8490679
024, 4751671
024, 10276543
024, 5803909
024, 12552557
024, 11412007
024, 10831883
024, 12433559
024, 11748437
024, 11604751
024, 7174957
024, 6717121
024, 6472013
024, 6995917
024, 6856687
024, 7022903
024, 6052747
024, 12283171
024, 11527337
024, 10718569
024, 7184161
024, 11629229
024, 7855481
024, 11182111
024, 6934307
024, 14129681
024, 11816041
024, 8420033
024, 7780859
024, 10255153
024, 7639141
024, 7958513
024, 6432031
024, 9218227
024, 10798699
024, 7971193
024, 5805727
024, 15551167
024, 7006609
024, 13295323
024, 9615917
024, 8796461
024, 9547309
024, 10000153
024, 7663571
024, 8889703
024, 10372897
024, 10180783
024, 7583857
024, 6046357
024, 9197371
024, 8818609
024, 13176731
024, 10339991
024, 9025469
024, 7241477
024, 9970271
024, 7134983
024, 9280213
#
028, 220800037
028, 164014223
028, 128184139
028, 172261781
028, 181852469
028, 181568437
028, 184325153
028, 103681979
028, 173812231
028, 86834911
028, 122553163
028, 87960623
028, 114205349
028, 119173363
028, 177833983
028, 230532241
028, 125057479
028, 203328239
028, 132140131
028, 117584413
028, 230733037
028, 159856133
028, 200603177
028, 188071553
028, 146810879
028, 142392431
028, 148503787
028, 135337021
028, 79555769
028, 263799083
028, 104283983
028, 125105789
028, 156199649
028, 106244027
028, 107727029
028, 123799999
028, 103873001
028, 142424707
028, 178462909
028, 148637803
028, 198429169
028, 80004347
028, 175006297
028, 192414727
028, 108280283
028, 129128383
028, 198671623
028, 147865001
028, 78672487
028, 131668643
028, 169595911
028, 185232097
028, 131414977
028, 174984629
028, 145993741
028, 135889001
028, 131520107
028, 195277961
028, 196481533
028, 87949931
028, 108682073
028, 196889003
028, 106463989
028, 130830709
028, 115507927
028, 211081939
028, 106170787
028, 151823159
028, 78351727
028, 210915667
028, 226103921
028, 193947499
028, 204044209
028, 197897599
028, 138091621
028, 203297833
028, 253740251
028, 161131199
028, 116948339
028, 157492877
028, 141321979
028, 127152691
028, 117425101
028, 203093129
028, 136147853
028, 221671249
028, 128497177
028, 142734133
028, 108145837
028, 238319339
028, 185007367
028, 223081799
028, 83656169
028, 169573267
028, 132600893
028, 95135861
028, 202624049
028, 100126783
028, 177655411
028, 161497913
#
032, 1515935207
032, 2110971263
032, 3292889827
032, 2727931553
032, 2527721263
032, 2044202123
032, 2027950073
032, 1583152223
032, 1910445599
032, 2714058727
032, 2630139719
032, 2968351807
032, 2637416017
032, 2028289849
032, 2289369287
032, 2466360529
032, 2018556959
032, 1449039257
032, 2143578053
032, 2833690649
032, 1994618911
032, 2688596227
032, 2192454427
032, 2098601863
032, 2871073241
032, 2125907627
032, 2148008683
032, 3019660067
032, 2862096707
032, 3423718741
032, 1212021683
032, 3081422371
032, 2554239419
032, 2073576881
032, 2822670691
032, 3190562621
032, 1468615541
032, 1475914711
032, 3365237437
032, 2685092077
032, 1948565147
032, 2932009181
032, 1703379451
032, 1546087003
032, 2750328863
032, 2167896449
032, 1783853563
032, 2429560687
032, 2942240537
032, 2812913437
032, 3345616129
032, 2851493917
032, 2706549227
032, 3256067083
032, 2413722953
032, 2031240173
032, 2201609023
032, 2027052427
032, 2242843697
032, 2783828507
032, 1442480231
032, 3872827873
032, 1802121511
032, 2595682811
032, 3032442143
032, 2723230141
032, 2147471189
032, 1971323177
032, 2917183853
032, 1294128751
032, 1837681603
032, 2581814969
032, 2889507701
032, 3981315581
032, 1425756803
032, 2042352281
032, 2392005821
032, 1684415653
032, 2047669213
032, 2192883911
032, 2359537783
032, 3650120527
032, 2824895761
032, 2520165883
032, 2485632043
032, 3260709523
032, 1349269763
032, 2303511307
032, 1792824941
032, 2069206831
032, 2284310461
032, 1866350137
032, 1993882829
032, 2165459063
032, 3851134291
032, 3120754291
032, 2121853271
032, 1565724683
032, 1875334339
032, 1632345653
#
036, 50619791371
036, 37037569813
036, 42673848941
036, 25525654321
036, 64595941367
036, 33517607987
036, 59572385407
036, 26842980509
036, 20413869313
036, 46981988567
036, 48951413977
036, 52890262189
036, 36576146539
036, 26097994201
036, 36020325983
036, 28469776331
036, 40379002283
036, 45651008999
036, 42279178363
036, 50545553923
036, 21506964799
036, 49611469667
036, 33321059197
036, 33298166977
036, 26865014567
036, 58298823899
036, 30613118071
036, 23712175777
036, 52068454397
036, 43790302879
036, 27709442909
036, 30309679193
036, 39131672653
036, 45747601219
036, 24862421203
036, 31123505663
036, 25522412099
036, 34285998211
036, 48371012153
036, 50291021981
036, 37422600001
036, 48031417067
036, 27496733639
036, 30842697887
036, 45231336083
036, 38486123279
036, 57305573099
036, 21442197241
036, 31801362029
036, 38461107701
036, 42228891833
036, 61147943839
036, 22613021831
036, 44249802593
036, 45833965393
036, 20858691563
036, 21948281833
036, 31823341843
036, 27217687039
036, 35780591971
036, 35941511297
036, 50753526289
036, 34603907003
036, 64402904623
036, 26288588483
036, 54268305827
036, 39392922761
036, 38634491251
036, 32611882819
036, 24123991733
036, 29920379939
036, 27173231291
036, 34475646217
036, 30633758321
036, 40152185719
036, 24795667991
036, 33180027577
036, 53471916419
036, 49373488609
036, 39157618369
036, 32614757701
036, 34878527231
036, 32535012353
036, 23783858873
036, 31564952057
036, 52375893517
036, 30676816657
036, 60631867207
036, 38925283619
036, 37411973063
036, 38103094553
036, 48435629233
036, 44370836633
036, 29469060701
036, 62103778657
036, 37242930499
036, 34823903243
036, 41056847309
036, 31039345709
036, 55950661607
#
040, 897253289987
040, 598157733983
040, 652828373963
040, 559336898579
040, 493048954859
040, 800205462181
040, 390226223579
040, 558926579093
040, 459033729157
040, 458778079393
040, 705960350611
040, 555584692651
040, 490002274067
040, 501815612567
040, 358896557189
040, 407417556943
040, 477019875691
040, 613185826387
040, 675377497099
040, 983768473279
040, 420847409579
040, 580093406939
040, 599182086647
040, 317781937763
040, 594563964751
040, 715219431749
040, 915685493927
040, 584587492961
040, 582409743137
040, 593281355551
040, 456894228001
040, 925263267853
040, 869527380353
040, 689725627159
040, 414404985971
040, 430493114839
040, 627858309893
040, 573934268731
040, 890522687707
040, 707814718727
040, 765664533083
040, 1028074911833
040, 496342264213
040, 555032269751
040, 599487781931
040, 457434081719
040, 744216788729
040, 386220102263
040, 540015475817
040, 674692708699
040, 701005612441
040, 562338678149
040, 451904342899
040, 833077318457
040, 930584527069
040, 493998340111
040, 606600404591
040, 502571445227
040, 1007561308081
040, 639431045767
040, 500799516463
040, 542038793137
040, 454264810457
040, 679838194471
040, 974354154601
040, 532614310693
040, 630833685539
040, 746028211679
040, 360423309947
040, 485269094683
040, 989228412857
040, 572128679671
040, 474027233507
040, 411157265191
040, 596706311219
040, 430915952497
040, 1004356423171
040, 1012932071539
040, 686306616923
040, 380656734793
040, 793708754099
040, 735349346047
040, 546885459143
040, 774438378557
040, 825590989193
040, 593425609669
040, 702331108601
040, 438512226043
040, 468183296153
040, 515640442693
040, 582379239677
040, 565082750279
040, 703722396161
040, 652410298369
040, 608537515709
040, 1011185694163
040, 366536539403
040, 451834550731
040, 577233441353
040, 765845831713
#
044, 10547510824133
044, 16895867916127
044, 6389541533819
044, 13231007136719
044, 5821656268691
044, 7591400338289
044, 8828250671749
044, 9818014102931
044, 10192486734653
044, 7083648433601
044, 6464277383659
044, 8379918704291
044, 15994519787447
044, 9136174098119
044, 7122082699561
044, 15151295096297
044, 9486671160121
044, 7780133911639
044, 5919434616643
044, 15135125131597
044, 11266622471971
044, 10779623467573
044, 8644803291521
044, 12273771297169
044, 6869513709887
044, 8275730672093
044, 9414380425927
044, 10271675162179
044, 7809166401539
044, 14452824145187
044, 12855274282937
044, 11614435618273
044, 15717711084343
044, 8810089933609
044, 12528694376137
044, 10757403334829
044, 16862445114677
044, 11537441816437
044, 8274599522621
044, 12096698467871
044, 14127403352267
044, 6927429689561
044, 8272440227339
044, 9604231888607
044, 12225959528191
044, 13764821572543
044, 12360603766307
044, 7208351269381
044, 13013309914669
044, 8551387698743
044, 14658319130837
044, 11315135299519
044, 7834676015141
044, 7911160782307
044, 6593458325057
044, 9917851167457
044, 10125836597413
044, 8386000163419
044, 5691382665803
044, 11102838281653
044, 8451422969071
044, 10075561828667
044, 6106436532527
044, 7307641677487
044, 6761470256557
044, 6826314176753
044, 11093704154873
044, 6732937451069
044, 11107113958573
044, 5088690061327
044, 15024095592547
044, 5602883896667
044, 6890124931507
044, 10300706530273
044, 9139416591401
044, 6002302382689
044, 12107977140761
044, 9678740307427
044, 4695798206797
044, 10358898171257
044, 6890205945713
044, 7509363899021
044, 10507563308009
044, 9149104337189
044, 9519139354993
044, 11063945023643
044, 8984494148723
044, 9558706362703
044, 14164658819239
044, 7820885361953
044, 12307521165371
044, 7356959820971
044, 8445416537903
044, 5191502853613
044, 10430452514773
044, 10760934589921
044, 9159929545043
044, 12731634126077
044, 12205082051951
044, 9944490115849
#
048, 99234853512667
048, 210197714939237
048, 88019442185533
048, 152152644246409
048, 87605269934753
048, 126795837348319
048, 158468673762863
048, 238932762790963
048, 89906874921187
048, 143181663483899
048, 166576737414127
048, 198580325620969
048, 212515643834671
048, 94220368567189
048, 102207998218069
048, 202847404140379
048, 187988481054821
048, 152635265396609
048, 78787377853819
048, 128180445409607
048, 138311743361629
048, 143287023174241
048, 157685659947091
048, 195846156440411
048, 184034685468709
048, 133994267173999
048, 137926522555051
048, 157501467879641
048, 163174202843303
048, 187181773361419
048, 169565711718257
048, 160924445571121
048, 89556819688561
048, 132105752448281
048, 191624919537301
048, 154023207361171
048, 104730697870999
048, 83853174923657
048, 175152851729579
048, 155392802695633
048, 187668994431431
048, 147646147064797
048, 117225172106209
048, 182980218686719
048, 155601384057337
