# Conjunto de retos de factorizacio'n.
# Cada linea describe un reto con la siguiente estructura:
# t, n.
# donde,
# 	 t <entero>: Taman~o del problema (en bits)
# 	 n <entero>: nu'mero a factorizar
#
064, 486000602445286845740017
064, 529610640496843784898139
064, 293730914599217402856907
064, 803047624433314804772027
064, 1096216360165412384629103
064, 885000406546279553208143
064, 539235487382904570865357
064, 43957104345356841027377
064, 62011517032033574484001
064, 144078289075338201851929
064, 493688887864425628844251
064, 86468404260701119055519
064, 373649511509188065004489
064, 501516336154203722333329
064, 498945095878282513900879
064, 718654103818081902179047
064, 62809025733665467130939
064, 479094445121290852613479
064, 796895210076101860568321
064, 340814086775612864927273
064, 62343418438374415111031
064, 517364163832009714176511
064, 620616509791897209935353
064, 578868907190896545258797
064, 29816491339639909054259
064, 590181661785490278951649
064, 390313252578520448808629
064, 47308422635743087104313
064, 494034419669782211643349
064, 330912899514914164693429
064, 529634702453649728426131
064, 320204357162790573314453
064, 139594491037364762038511
064, 49732239175209286165549
064, 668978095876456968423071
064, 279693912528965276478737
064, 105968711142047108822561
064, 491808698781014112972013
064, 36473494115232016302611
064, 489820748293492717776461
064, 636627415993040210147341
064, 449066379183753534511141
064, 281468585857861472598767
064, 203643841323363483371363
064, 502680283600296828502001
064, 626563908792230817006649
064, 612619253652814164680879
064, 22298579680167450731041
064, 525922630073237829652349
064, 1018541436234147784836079
064, 247840309782505550633659
064, 731553832386306214850801
064, 637188815931648353200129
064, 883821135596027705054911
064, 551419855133557257363449
064, 329275947954810076718269
064, 869312676734516526951529
064, 527989546656756601972657
064, 39329034114978356444287
064, 827550635735044657739257
064, 631256073325385789300777
064, 371087518594128089080163
064, 309288535937961559299907
064, 816443201946133552062983
064, 91102543293103670726647
064, 477614832286523030585683
064, 707013184562870657625281
064, 881517347355203542722569
064, 473202819092360713992593
064, 852333658178031712064737
064, 851497593458028730248941
064, 209516184959349760049449
064, 469400951662739994767929
064, 552156226299627824946839
064, 410761756590788337453181
064, 227455412542439461007051
064, 176695230870884526577801
064, 599687553907074801719743
064, 486126533082905941838897
064, 354538794928916692909303
064, 135691434703473689558633
064, 170324483942548167049801
064, 835014828962993970956209
064, 690637487770180429616677
064, 600421936560934041561439
064, 206475454001947492626881
064, 1123375005745854751240457
064, 776901827491645221902233
064, 584844515687981459980409
064, 580512219330304899212231
064, 307399900367894950296563
064, 102180130579738572671881
064, 160317498517834738001777
064, 141846741935835385277827
064, 265030890995399196539177
064, 98204514744099851448941
064, 47478774235271381765597
064, 741609139422213181719581
064, 712600122881049727173359
064, 941772272572132365544723
#
066, 3156052350501864400505069
066, 3101532919927884449480419
066, 1425661111548771504765797
066, 1941676363151607168355421
066, 1742754295628505742093843
066, 3157104714905765403435289
066, 2165328524672748420744607
066, 2280693706851920334550909
066, 377861463954105899210167
066, 2164380813539324402433937
066, 2261592523414481538981977
066, 14286488602102171589473
066, 2746619413065228986561209
066, 4205010260717728074640799
066, 890215473663822220942759
066, 1151540508594919944316901
066, 2339968659049138760305279
066, 2075898539032473791767673
066, 3496324616786605887366943
066, 860251198145964141944377
066, 2919739984525723783705997
066, 3289748567421602944352777
066, 777824237706427810426631
066, 942486284670734588816821
066, 2397890686512057282929021
066, 1645217314794639438201127
066, 755782425472286233440017
066, 3020880685849448822049919
066, 2284088224552827140473171
066, 2034431494994463722440033
066, 205481646056979806455063
066, 1827739284398918911916323
066, 2206280690978928474009817
066, 2270076003967067329060751
066, 2705160392830956166278121
066, 2899022461915615079485141
066, 1467278420252709845349421
066, 2658744363390444400978943
066, 724448481527286025484549
066, 1996182212109335900224657
066, 3429010852100113570374377
066, 1780054194204130885537507
066, 1149939800049397376099447
066, 1234652938061699685720203
066, 3581905673072546672449843
066, 4189040733903904115214179
066, 1153549803307648991188961
066, 2536404692204017200594967
066, 1246123633637422774917383
066, 247910665960092738843347
066, 42608874878658785920697
066, 2774346024034825794165463
066, 989900669891765718725897
066, 1827687944516301514642063
066, 1542260645828227635658967
066, 3776735279907098830181351
066, 4349379850469968305458279
066, 110762656160381216964487
066, 3367257594998532989306347
066, 991442639532747199150039
066, 544631422913176129567643
066, 1622396909886487706555173
066, 2387547294056917165564789
066, 2703980844542278426957207
066, 3297996709150992866928871
066, 3837276956462826729012389
066, 1502541291875122582559249
066, 1641677951321050756042487
066, 2600595604752301887902789
066, 1120573865668231707183349
066, 1678488169320087526837201
066, 836033566416989279315357
066, 2622612051697690766023147
066, 1922014716433299941436707
066, 1634161216191360038841853
066, 3625528608648576959992141
066, 57911077441164953548321
066, 2044975103884606581801107
066, 2464651012037954474394697
066, 1785169839010523229980479
066, 2127529961730671687160053
066, 1388084695312233951719231
066, 2766229340741487542909567
066, 2750430738786846813904229
066, 1977179986037862070646593
066, 2418054949881552852743573
066, 1080621057050101586193193
066, 1458006431804782961844833
066, 7571835525983531054479
066, 409075981378967850167431
066, 1284063535183609480522991
066, 1871260469478614254105333
066, 1936730580578058369528889
066, 545208326003021979913061
066, 1900186445569607884224593
066, 1232572871527760494188179
066, 351103876778447703763561
066, 2571389562470329576035461
066, 1266701417921334900144203
066, 1760815145714045955554899
#
068, 8025934821202741468486733
068, 9534409723655655417536653
068, 16397723808519094009189181
068, 24384532969164164127547649
068, 15556084916646637089034181
068, 8359854146456310895266851
068, 17344273999109556099628471
068, 7055496359384950332268573
068, 20924094733935904246848103
068, 21722441107695125312679067
068, 3685316266633794957529777
068, 20899461801997910194521277
068, 12937588547909743174921847
068, 23154986579595224650452187
068, 20875660320913749124946663
068, 5146277324783174235578261
068, 6330752914095119856514319
068, 10215734359737457809897293
068, 23138870059721822191362971
068, 6674147977837166633052973
068, 2025417212433683301563009
068, 10804435319315688411376229
068, 2719886343511779400702591
068, 23111513064996641808633631
068, 13815754379905240495780219
068, 24500863841022576295217927
068, 13982822935411525515028909
068, 7788039684680658223136567
068, 10482606333647681320488301
068, 20427128089673677856153863
068, 34439089682030816903290883
068, 28010739642217051729860451
068, 11912164888203909229938061
068, 9707398391586303671622439
068, 22869400198307475197369351
068, 2318409806192729066033309
068, 2635881912046224326117911
068, 28846306755234285716878189
068, 26424746574584996397501967
068, 2211545018032145809996039
068, 5714761759936067608785317
068, 8640036246128523557554423
068, 25624735668234054749479393
068, 15948321581298569666889017
068, 13798417707197768114608487
068, 14207821664474701015083077
068, 22335859165370369403585809
068, 30391439753340691188533291
068, 23508918727222671503544097
068, 20494537293982859946544033
068, 10620071576905563463828303
068, 15007158227433835908687059
068, 92090187722870312663627
068, 14458839004337589150925417
068, 17191458535635068307721771
068, 7300468869190282191025771
068, 17992596216696500160854723
068, 4085441810787566485317749
068, 3587264465214820306316831
068, 6355992485493111922404653
068, 14528577740354557998151417
068, 5761947296372839681061833
068, 26859576582586605434427679
068, 5066385814053042415812497
068, 10720046644137619188886411
068, 19703012178513973771937729
068, 15148047206980420555315501
068, 23210519068398475923798509
068, 7250781877288496308611349
068, 5128459867706610820476983
068, 20442111791577389208015761
068, 1197543041970479905842181
068, 13502197871909310153110177
068, 15425111492175776613783361
068, 18458834218632514141472647
068, 21258995984009273974915831
068, 17723168714433511603856669
068, 31846673978875843888079879
068, 7379897733971412930122329
068, 25680925386044789186263423
068, 5034605768977302780909313
068, 21988292063974017229769371
068, 19741740146222123052576473
068, 23780373358633707256364587
068, 509437994842519734807689
068, 18144297781173988847130109
068, 21843765089347117521995329
068, 32195800612317444368937403
068, 13951075278290858440549477
068, 15401023503986835642777043
068, 18670383537964082698146847
068, 1740560497874791826090483
068, 21611698255748205503601847
068, 20695812185038635866213929
068, 11001218576143635323985089
068, 23494971320838180251371649
068, 955069861288169616761489
068, 5521293240761972217363557
068, 5896284849632738949690971
068, 17166579555860671810279067
#
070, 84329835818587839180834659
070, 47017485168416494567978651
070, 86303922727285996247734853
070, 99561282400665725010092993
070, 44699600622287111393660503
070, 67260808789093052384916611
070, 22135673577914461892787809
070, 78940012828512032753109871
070, 63391650458363207168571667
070, 32559850359890035701554111
070, 73460774461508019092247709
070, 121882381423363655990987051
070, 35796479763032519619319247
070, 60861064619425881950437139
070, 33888463658224959960345863
070, 99320306748028763783245129
070, 93393790678386685066185743
070, 126972389846130591322303981
070, 82925632196166005572243649
070, 107320964900771594932078429
070, 21882968113110472081746049
070, 97448143991869758984143837
070, 136581688090114038512963939
070, 28875900616547112465949351
070, 59774307474594537269628121
070, 42226834433819070705715919
070, 50710283146347318608116349
070, 28235455130289343228631377
070, 98629320468772280015606831
070, 2877687621974850108684049
070, 43573650950599079519738407
070, 124792019225236178388389833
070, 57541778864376814345354321
070, 143168271202859905120964611
070, 129199960713661138375352539
070, 19888248100705217977674613
070, 7255097899056454817011141
070, 119627973957238996193368283
070, 55853827778170803199616933
070, 73973315024131530475558151
070, 35666485718357977676329187
070, 107717504879803325748306229
070, 14986744196267186003341573
070, 84788473020808773507415763
070, 85603472716768166024959459
070, 23290837893480594677979527
070, 80154176333463457487129081
070, 77991364155515994974085473
070, 46065001232950227043051777
070, 5461968495717021906449197
070, 99329672319417712332497591
070, 73429986120647686467209339
070, 90761972175149473061842439
070, 38800346315697021524945549
070, 51375062914214912401415153
070, 87926550176416536799171303
070, 133135596525772528271701279
070, 9247903753408534992066257
070, 11765055079442665961062351
070, 101055631067268072789620053
070, 74441365200792481019199947
070, 111181124244290864001502207
070, 47418132517862608054541609
070, 33500806964827391025161383
070, 83893663753656242605911679
070, 24920294326156039638810439
070, 77273411450327981683762967
070, 57482961667319762271783341
070, 16621171480102826492447843
070, 57352111264710659806871797
070, 42473935577427189038830999
070, 52370700314854472031585317
070, 30129790444265861916460181
070, 1033843869750268489993967
070, 29311306561994941261683991
070, 7660975502519649223482001
070, 25442591120513813561313769
070, 13136691584002619748354653
070, 1253301113855294173970779
070, 94570487962296468819810469
070, 44714053970897580513735511
070, 58331802867787610955023467
070, 15536784173566905270513823
070, 104931572924853760941623741
070, 18361874614384107134100007
070, 69343029331772022471901021
070, 110747372667866410655055671
070, 11289371351662055464573757
070, 94781994855837656243789083
070, 51516769600178943357496487
070, 1708844118377962989414419
070, 125335386107668065357048863
070, 106834561202102822226939169
070, 32047252366332299955894307
070, 44839111075127593032266387
070, 91146174337486683852213277
070, 10681719706257864975268829
070, 19731779217334944215926837
070, 70013374365354766562301209
070, 74438552723820980450090099
#
072, 599835439154102398303785023
072, 719041701174742853186504987
072, 340385843270786691362818817
072, 615992965897317907000587047
072, 189543407228148913520959757
072, 158594735640314451136706371
072, 477331522912680427468555693
072, 99114880727851409822858881
072, 705709088409665504177767087
072, 361644237572167290889841389
072, 133382044162143585184636709
072, 616629372728324641045406213
072, 756042919784282962018213193
072, 639067340179943913130226063
072, 671265269371168373782914211
072, 405767553107302213088955389
072, 811464230725754546831074501
072, 109931408594511344880405953
072, 651733245442771165789663417
072, 95921325692386451496930571
072, 469106352485794467643646437
072, 689038636456914760954756409
072, 516904873090737284271178859
072, 69266863574701371135038563
072, 760752293290191397761312893
072, 457331581462694142581432813
072, 713538802946185590009130673
072, 35404040626662932903099867
072, 60603975639684259124339009
072, 367017370878088384304858431
